Date	Energy
2017-08-08	0.00243506493507
2017-08-09	1.9825411154e-18
2017-08-10	1.9825411154e-18
2017-08-11	1.9825411154e-18
2017-08-12	1.9825411154e-18
2017-08-13	1.9825411154e-18
2017-08-14	1.9825411154e-18
2017-08-15	1.9825411154e-18
2017-08-16	1.9825411154e-18
2017-08-17	1.9825411154e-18
2017-08-18	1.9825411154e-18
2017-08-19	1.9825411154e-18
2017-08-20	1.9825411154e-18
2017-08-21	1.9825411154e-18
2017-08-22	1.9825411154e-18
2017-08-23	0.000840336134454
2017-08-24	0.000840336134454
2017-08-25	0.000840336134454
2017-08-26	0.000840336134454
2017-08-27	0.000840336134454
2017-08-28	0.000840336134454
2017-08-29	0.000840336134454
2017-08-30	1.9825411154e-18
2017-08-31	0.000840336134454
2017-09-01	0.000840336134454
2017-09-02	0.000840336134454
2017-09-03	0.000840336134454
2017-09-04	0.000840336134454
2017-09-05	0.000840336134454
2017-09-06	0.000840336134454
2017-09-07	1.9825411154e-18
2017-09-08	1.9825411154e-18
2017-09-09	1.9825411154e-18
2017-09-10	1.9825411154e-18
2017-09-11	1.9825411154e-18
2017-09-12	1.9825411154e-18
2017-09-13	0.00093370681606
2017-09-14	0.00093370681606
2017-09-15	0.00093370681606
2017-09-16	0.00093370681606
2017-09-17	0.00331465919701
2017-09-18	0.00331465919701
2017-09-19	0.00331465919701
2017-09-20	0.00238095238095
2017-09-21	0.00335942596217
2017-09-22	0.00335942596217
2017-09-23	0.00335942596217
2017-09-24	0.000978473581213
2017-09-25	0.000978473581213
2017-09-26	0.000978473581213
2017-09-27	0.000978473581213
2017-09-28	2.10644993511e-18
2017-09-29	2.10644993511e-18
2017-09-30	2.10644993511e-18
2017-10-01	2.10644993511e-18
2017-10-02	2.10644993511e-18
2017-10-03	2.10644993511e-18
2017-10-04	2.10644993511e-18
2017-10-05	2.10644993511e-18
2017-10-06	2.10644993511e-18
2017-10-07	2.10644993511e-18
2017-10-08	2.10644993511e-18
2017-10-09	2.10644993511e-18
2017-10-10	2.10644993511e-18
2017-10-11	2.10644993511e-18
2017-10-12	2.10644993511e-18
2017-10-13	2.10644993511e-18
2017-10-14	2.10644993511e-18
2017-10-15	2.10644993511e-18
2017-10-16	2.10644993511e-18
2017-10-17	2.10644993511e-18
2017-10-18	2.10644993511e-18
2017-10-19	2.10644993511e-18
2017-10-20	2.10644993511e-18
2017-10-21	2.10644993511e-18
2017-10-22	2.10644993511e-18
2017-10-23	2.10644993511e-18
2017-10-24	2.10644993511e-18
2017-10-25	2.10644993511e-18
2017-10-26	2.10644993511e-18
2017-10-27	2.10644993511e-18
2017-10-28	2.10644993511e-18
2017-10-29	2.10644993511e-18
2017-10-30	2.10644993511e-18
2017-10-31	2.10644993511e-18
2017-11-01	2.10644993511e-18
2017-11-02	2.10644993511e-18
2017-11-03	2.10644993511e-18
2017-11-04	2.10644993511e-18
2017-11-05	2.10644993511e-18
2017-11-06	2.10644993511e-18
2017-11-07	2.10644993511e-18
2017-11-08	2.10644993511e-18
2017-11-09	2.10644993511e-18
2017-11-10	2.10644993511e-18
2017-11-11	2.10644993511e-18
2017-11-12	2.10644993511e-18
2017-11-13	2.10644993511e-18
2017-11-14	2.10644993511e-18
2017-11-15	2.10644993511e-18
2017-11-16	2.10644993511e-18
2017-11-17	2.10644993511e-18
2017-11-18	2.10644993511e-18
2017-11-19	2.10644993511e-18
2017-11-20	2.10644993511e-18
2017-11-21	2.10644993511e-18
2017-11-22	2.10644993511e-18
2017-11-23	2.10644993511e-18
2017-11-24	2.10644993511e-18
2017-11-25	0.00571428571429
2017-11-26	0.00571428571429
2017-11-27	0.00571428571429
2017-11-28	0.00571428571429
2017-11-29	0.00571428571429
2017-11-30	0.00571428571429
2017-12-01	0.00651685393258
2017-12-02	0.000802568218299
2017-12-03	0.000802568218299
2017-12-04	0.000802568218299
2017-12-05	0.000802568218299
2017-12-06	0.000802568218299
2017-12-07	0.000802568218299
2017-12-08	1.73472347598e-18
2017-12-09	1.73472347598e-18
2017-12-10	1.73472347598e-18
2017-12-11	1.73472347598e-18
2017-12-12	1.73472347598e-18
2017-12-13	1.73472347598e-18
2017-12-14	1.73472347598e-18
2017-12-15	1.73472347598e-18
2017-12-16	1.73472347598e-18
2017-12-17	1.73472347598e-18
2017-12-18	1.73472347598e-18
2017-12-19	1.73472347598e-18
2017-12-20	1.73472347598e-18
2017-12-21	1.73472347598e-18
2017-12-22	1.73472347598e-18
2017-12-23	1.73472347598e-18
2017-12-24	1.73472347598e-18
2017-12-25	1.73472347598e-18
2017-12-26	1.73472347598e-18
2017-12-27	1.73472347598e-18
2017-12-28	1.73472347598e-18
2017-12-29	1.73472347598e-18
2017-12-30	1.73472347598e-18
2017-12-31	1.73472347598e-18
2018-01-01	1.73472347598e-18
2018-01-02	1.73472347598e-18
2018-01-03	1.73472347598e-18
2018-01-04	1.73472347598e-18
2018-01-05	1.73472347598e-18
2018-01-06	1.73472347598e-18
2018-01-07	1.73472347598e-18
2018-01-08	1.73472347598e-18
2018-01-09	1.73472347598e-18
2018-01-10	1.73472347598e-18
2018-01-11	1.73472347598e-18
2018-01-12	1.73472347598e-18
2018-01-13	1.73472347598e-18
2018-01-14	1.73472347598e-18
2018-01-15	1.73472347598e-18
2018-01-16	1.73472347598e-18
2018-01-17	0.00197044334975
2018-01-18	0.00345853858785
2018-01-19	0.00345853858785
2018-01-20	0.00345853858785
2018-01-21	0.00345853858785
2018-01-22	0.0122304684124
2018-01-23	0.0137185636505
2018-01-24	0.0117481203008
2018-01-25	0.0102600250627
2018-01-26	0.0102600250627
2018-01-27	0.0102600250627
2018-01-28	0.030668188328
2018-01-29	0.0231384945282
2018-01-30	0.0227578190022
2018-01-31	0.0227578190022
2018-02-01	0.0227578190022
2018-02-02	0.0227578190022
2018-02-03	0.0227578190022
2018-02-04	0.00234965573692
2018-02-05	0.00110741971207
2018-02-06	0.0
2018-02-07	0.0
2018-02-08	0.000830564784053
2018-02-09	0.000830564784053
2018-02-10	0.00515956911306
2018-02-11	0.00515956911306
2018-02-12	0.00631164284578
2018-02-13	0.00725771663953
2018-02-14	0.00725771663953
2018-02-15	0.00642715185548
2018-02-16	0.00642715185548
2018-02-17	0.00209814752647
2018-02-18	0.00209814752647
2018-02-19	0.000946073793756
2018-02-20	0.0
2018-02-21	0.0
2018-02-22	0.0
2018-02-23	0.0
2018-02-24	0.0
2018-02-25	0.0
2018-02-26	0.0
2018-02-27	0.0
2018-02-28	0.0
2018-03-01	0.0
2018-03-02	0.0
2018-03-03	0.0
2018-03-04	0.0
2018-03-05	0.0
2018-03-06	0.0
2018-03-07	0.0
2018-03-08	0.0
2018-03-09	0.0
2018-03-10	0.0
2018-03-11	0.0
2018-03-12	0.0
2018-03-13	0.00118063754427
2018-03-14	0.00118063754427
2018-03-15	0.00118063754427
2018-03-16	0.00118063754427
2018-03-17	0.00118063754427
2018-03-18	0.00118063754427
2018-03-19	0.00118063754427
2018-03-20	0.0
2018-03-21	0.0
2018-03-22	0.0
2018-03-23	0.0
2018-03-24	0.0
2018-03-25	0.0
2018-03-26	0.0
2018-03-27	0.0
2018-03-28	0.0
2018-03-29	0.0
2018-03-30	0.0
2018-03-31	0.0
2018-04-01	0.0
2018-04-02	0.000921658986175
2018-04-03	0.000921658986175
2018-04-04	0.000921658986175
2018-04-05	0.000921658986175
2018-04-06	0.000921658986175
2018-04-07	0.000921658986175
2018-04-08	0.000921658986175
2018-04-09	0.0
2018-04-10	0.0
2018-04-11	0.0
2018-04-12	0.0
2018-04-13	0.0
2018-04-14	0.0
2018-04-15	0.0
2018-04-16	0.0
2018-04-17	0.0
2018-04-18	0.0
2018-04-19	0.0
2018-04-20	0.0
2018-04-21	0.0
2018-04-22	0.0
2018-04-23	0.0
2018-04-24	0.0
2018-04-25	0.0
2018-04-26	0.0
2018-04-27	0.0
2018-04-28	0.0
2018-04-29	0.0
2018-04-30	0.00414078674948
2018-05-01	0.00414078674948
2018-05-02	0.00414078674948
2018-05-03	0.00414078674948
2018-05-04	0.00414078674948
2018-05-05	0.00414078674948
2018-05-06	0.00414078674948
2018-05-07	0.0
2018-05-08	0.0
2018-05-09	0.0
2018-05-10	0.0
2018-05-11	0.0
2018-05-12	0.0
2018-05-13	0.0
2018-05-14	0.0
2018-05-15	0.0
2018-05-16	0.0
2018-05-17	0.0
2018-05-18	0.0
2018-05-19	0.0
2018-05-20	0.0
2018-05-21	0.0
2018-05-22	0.0
2018-05-23	0.0
2018-05-24	0.00230414746544
2018-05-25	0.00230414746544
2018-05-26	0.00230414746544
2018-05-27	0.00230414746544
2018-05-28	0.00230414746544
2018-05-29	0.00230414746544
2018-05-30	0.00230414746544
2018-05-31	0.0
2018-06-01	0.0
2018-06-02	0.0
2018-06-03	0.0
2018-06-04	0.0
2018-06-05	0.0
2018-06-06	0.0
2018-06-07	0.0
2018-06-08	0.0
2018-06-09	0.0
2018-06-10	0.0
2018-06-11	0.0
2018-06-12	0.0
2018-06-13	0.0
2018-06-14	0.0
2018-06-15	0.0
2018-06-16	0.0
2018-06-17	0.0
2018-06-18	0.0
2018-06-19	0.0
2018-06-20	0.0
2018-06-21	0.0
2018-06-22	0.0
2018-06-23	0.0
2018-06-24	0.0
2018-06-25	0.0
2018-06-26	0.0
2018-06-27	0.0
2018-06-28	0.0
2018-06-29	0.0
2018-06-30	0.0
2018-07-01	0.0
2018-07-02	0.0
2018-07-03	0.0
2018-07-04	0.0
2018-07-05	0.0
2018-07-06	0.0
2018-07-07	0.0
2018-07-08	0.0
2018-07-09	0.0
2018-07-10	0.0
2018-07-11	0.0
2018-07-12	0.0
2018-07-13	0.0
2018-07-14	0.0
2018-07-15	0.0
2018-07-16	0.0
2018-07-17	0.0
2018-07-18	0.0
2018-07-19	0.0
2018-07-20	0.0
2018-07-21	0.0
2018-07-22	0.0
2018-07-23	0.0
2018-07-24	0.0
2018-07-25	0.0
2018-07-26	0.0
2018-07-27	0.0
2018-07-28	0.0
2018-07-29	0.0
2018-07-30	0.0
2018-07-31	0.0
2018-08-01	0.0
2018-08-02	0.0
2018-08-03	0.0
2018-08-04	0.0
2018-08-05	0.0
2018-08-06	0.0
2018-08-07	0.0
2018-08-08	0.0
2018-08-09	0.0
2018-08-10	0.0
2018-08-11	0.0
2018-08-12	0.0
2018-08-13	0.0
2018-08-14	0.0
2018-08-15	0.0
2018-08-16	0.0
2018-08-17	0.0
2018-08-18	0.0
2018-08-19	0.0
2018-08-20	0.0
2018-08-21	0.0
2018-08-22	0.0
2018-08-23	0.0
2018-08-24	0.0
2018-08-25	0.0
2018-08-26	0.0
2018-08-27	0.0
2018-08-28	0.0
2018-08-29	0.0
2018-08-30	0.0
2018-08-31	0.0031746031746
2018-09-01	0.0031746031746
2018-09-02	0.0031746031746
2018-09-03	0.0031746031746
2018-09-04	0.0031746031746
2018-09-05	0.0031746031746
2018-09-06	0.0031746031746
2018-09-07	0.0
2018-09-08	0.0
2018-09-09	0.0
2018-09-10	0.0
2018-09-11	0.0
2018-09-12	0.0
2018-09-13	0.0
2018-09-14	0.0
2018-09-15	0.0
2018-09-16	0.0
2018-09-17	0.0
2018-09-18	0.0
2018-09-19	0.0
2018-09-20	0.0
2018-09-21	0.0
2018-09-22	0.0
2018-09-23	0.0
2018-09-24	0.0
2018-09-25	0.0
2018-09-26	0.0
2018-09-27	0.00223214285714
2018-09-28	0.00223214285714
2018-09-29	0.00223214285714
2018-09-30	0.00223214285714
2018-10-01	0.00223214285714
2018-10-02	0.00223214285714
2018-10-03	0.00223214285714
2018-10-04	0.0
2018-10-05	0.0
2018-10-06	0.0
2018-10-07	0.0
2018-10-08	0.0
2018-10-09	0.0
2018-10-10	0.0
2018-10-11	0.0
2018-10-12	0.0
2018-10-13	0.0
2018-10-14	0.0
2018-10-15	0.0
2018-10-16	0.0
2018-10-17	0.0
2018-10-18	0.0
2018-10-19	0.0
2018-10-20	0.0
2018-10-21	0.0
2018-10-22	0.0
2018-10-23	0.0
2018-10-24	0.0
2018-10-25	0.0
2018-10-26	0.0
2018-10-27	0.0
2018-10-28	0.0
2018-10-29	0.0
2018-10-30	0.0
2018-10-31	0.0
2018-11-01	0.0
2018-11-02	0.0
2018-11-03	0.0
2018-11-04	0.0
2018-11-05	0.0
2018-11-06	0.0
2018-11-07	0.0
2018-11-08	0.0
2018-11-09	0.0
2018-11-10	0.0
2018-11-11	0.0
2018-11-12	0.0
2018-11-13	0.0
2018-11-14	0.000978473581213
2018-11-15	0.000978473581213
2018-11-16	0.000978473581213
2018-11-17	0.000978473581213
2018-11-18	0.000978473581213
2018-11-19	0.00236543613322
2018-11-20	0.00236543613322
2018-11-21	0.00138696255201
2018-11-22	0.00138696255201
2018-11-23	0.00138696255201
2018-11-24	0.00138696255201
2018-11-25	0.00138696255201
2018-11-26	0.0
2018-11-27	0.0
2018-11-28	0.0
2018-11-29	0.0
2018-11-30	0.0
2018-12-01	0.0
2018-12-02	0.0
2018-12-03	0.0
2018-12-04	0.0
2018-12-05	0.0
2018-12-06	0.00705467372134
2018-12-07	0.00705467372134
2018-12-08	0.00705467372134
2018-12-09	0.00705467372134
2018-12-10	0.00705467372134
2018-12-11	0.0095609393855
2018-12-12	0.0095609393855
2018-12-13	0.00250626566416
2018-12-14	0.00250626566416
2018-12-15	0.00250626566416
2018-12-16	0.00250626566416
2018-12-17	0.00250626566416
2018-12-18	0.0
2018-12-19	0.0
2018-12-20	0.0
2018-12-21	0.0
2018-12-22	0.0
2018-12-23	0.0
2018-12-24	0.0
2018-12-25	0.0
2018-12-26	0.0
2018-12-27	0.0
2018-12-28	0.00207039337474
2018-12-29	0.00207039337474
2018-12-30	0.00207039337474
2018-12-31	0.00207039337474
2019-01-01	0.00207039337474
2019-01-02	0.00390189520624
2019-01-03	0.0123052565508
2019-01-04	0.010234863176
2019-01-05	0.010234863176
2019-01-06	0.0177536601685
2019-01-07	0.0177536601685
2019-01-08	0.0191542203926
2019-01-09	0.0188108137992
2019-01-10	0.0104074524547
2019-01-11	0.0104074524547
2019-01-12	0.0104074524547
2019-01-13	0.00288865546218
2019-01-14	0.00288865546218
2019-01-15	0.0014880952381
2019-01-16	0.0
2019-01-17	0.0
2019-01-18	0.0
2019-01-19	0.0
2019-01-20	0.00571428571429
2019-01-21	0.00571428571429
2019-01-22	0.00720238095238
2019-01-23	0.00720238095238
2019-01-24	0.00927277432712
2019-01-25	0.00927277432712
2019-01-26	0.00927277432712
2019-01-27	0.00355848861284
2019-01-28	0.00355848861284
2019-01-29	0.00207039337474
2019-01-30	0.00207039337474
2019-01-31	0.0
2019-02-01	0.0
2019-02-02	0.0
2019-02-03	0.0
2019-02-04	0.0
2019-02-05	0.0
2019-02-06	0.0
2019-02-07	0.0
2019-02-08	0.0
2019-02-09	0.0
2019-02-10	0.0
2019-02-11	0.0
2019-02-12	0.00420168067227
2019-02-13	0.00605696824184
2019-02-14	0.00605696824184
2019-02-15	0.00605696824184
2019-02-16	0.00605696824184
2019-02-17	0.00605696824184
2019-02-18	0.00605696824184
2019-02-19	0.00185528756957
2019-02-20	0.0
2019-02-21	0.0
2019-02-22	0.0
2019-02-23	0.0
2019-02-24	0.0
2019-02-25	0.0
2019-02-26	0.0
2019-02-27	0.0
2019-02-28	0.0
2019-03-01	0.0
2019-03-02	0.0
2019-03-03	0.0
2019-03-04	0.0
2019-03-05	0.0
2019-03-06	0.0
2019-03-07	0.0
2019-03-08	0.00226757369615
2019-03-09	0.00226757369615
2019-03-10	0.00226757369615
2019-03-11	0.00226757369615
2019-03-12	0.00226757369615
2019-03-13	0.00226757369615
2019-03-14	0.00226757369615
2019-03-15	0.0
2019-03-16	0.0
2019-03-17	0.0
2019-03-18	0.0
2019-03-19	0.0
2019-03-20	0.0
2019-03-21	0.0
2019-03-22	0.0
2019-03-23	0.0
2019-03-24	0.0
2019-03-25	0.0
2019-03-26	0.0
2019-03-27	0.0
2019-03-28	0.00255102040816
2019-03-29	0.00255102040816
2019-03-30	0.00255102040816
2019-03-31	0.00255102040816
2019-04-01	0.00255102040816
2019-04-02	0.00255102040816
2019-04-03	0.00255102040816
2019-04-04	0.0
2019-04-05	0.0
2019-04-06	0.0
2019-04-07	0.0
2019-04-08	0.0
2019-04-09	0.0
2019-04-10	0.0
2019-04-11	0.00772200772201
2019-04-12	0.00772200772201
2019-04-13	0.00772200772201
2019-04-14	0.00772200772201
2019-04-15	0.00772200772201
2019-04-16	0.00772200772201
2019-04-17	0.00772200772201
2019-04-18	0.0
2019-04-19	0.0
2019-04-20	0.0
2019-04-21	0.0
2019-04-22	0.0
2019-04-23	0.0
2019-04-24	0.0
2019-04-25	0.0
2019-04-26	0.00549450549451
2019-04-27	0.00549450549451
2019-04-28	0.00549450549451
2019-04-29	0.00549450549451
2019-04-30	0.00824175824176
2019-05-01	0.00824175824176
2019-05-02	0.00824175824176
2019-05-03	0.00274725274725
2019-05-04	0.00274725274725
2019-05-05	0.00274725274725
2019-05-06	0.00274725274725
2019-05-07	4.95635278851e-19
2019-05-08	4.95635278851e-19
2019-05-09	4.95635278851e-19
2019-05-10	4.95635278851e-19
2019-05-11	4.95635278851e-19
2019-05-12	4.95635278851e-19
2019-05-13	4.95635278851e-19
2019-05-14	4.95635278851e-19
2019-05-15	4.95635278851e-19
2019-05-16	4.95635278851e-19
2019-05-17	0.00460829493088
2019-05-18	0.00460829493088
2019-05-19	0.00460829493088
2019-05-20	0.00460829493088
2019-05-21	0.00460829493088
2019-05-22	0.00460829493088
2019-05-23	0.00460829493088
2019-05-24	9.91270557701e-19
2019-05-25	9.91270557701e-19
2019-05-26	9.91270557701e-19
2019-05-27	9.91270557701e-19
2019-05-28	0.004329004329
2019-05-29	0.004329004329
2019-05-30	0.004329004329
2019-05-31	0.0642368384304
2019-06-01	0.073165409859
2019-06-02	0.073165409859
2019-06-03	0.073165409859
2019-06-04	0.0728046594982
2019-06-05	0.0925090929957
2019-06-06	0.110366235853
2019-06-07	0.0568076081007
2019-06-08	0.0478790366721
2019-06-09	0.0478790366721
2019-06-10	0.0478790366721
2019-06-11	0.0439107827039
2019-06-12	0.0242063492063
2019-06-13	0.00634920634921
2019-06-14	0.0
2019-06-15	0.0
2019-06-16	0.0
2019-06-17	0.0
2019-06-18	0.0
2019-06-19	0.0
2019-06-20	0.0
2019-06-21	0.0
2019-06-22	0.0
2019-06-23	0.0
2019-06-24	0.0
2019-06-25	0.0
2019-06-26	0.0
2019-06-27	0.0
2019-06-28	0.00446428571429
2019-06-29	0.00446428571429
2019-06-30	0.00446428571429
2019-07-01	0.00907258064516
2019-07-02	0.00907258064516
2019-07-03	0.00907258064516
2019-07-04	0.00907258064516
2019-07-05	0.00460829493088
2019-07-06	0.00460829493088
2019-07-07	0.00460829493088
2019-07-08	0.0
2019-07-09	0.0
2019-07-10	0.0
2019-07-11	0.00297619047619
2019-07-12	0.00744047619048
2019-07-13	0.00744047619048
2019-07-14	0.00744047619048
2019-07-15	0.00744047619048
2019-07-16	0.00744047619048
2019-07-17	0.00744047619048
2019-07-18	0.00446428571429
2019-07-19	0.0
2019-07-20	0.0
2019-07-21	0.0
2019-07-22	0.0
2019-07-23	0.010582010582
2019-07-24	0.010582010582
2019-07-25	0.010582010582
2019-07-26	0.010582010582
2019-07-27	0.010582010582
2019-07-28	0.010582010582
2019-07-29	0.010582010582
2019-07-30	0.0
2019-07-31	0.0
2019-08-01	0.00246305418719
2019-08-02	0.00246305418719
2019-08-03	0.00246305418719
2019-08-04	0.00246305418719
2019-08-05	0.00246305418719
2019-08-06	0.00246305418719
2019-08-07	0.00246305418719
2019-08-08	0.0
2019-08-09	0.00571428571429
2019-08-10	0.00571428571429
2019-08-11	0.0136507936508
2019-08-12	0.0136507936508
2019-08-13	0.0136507936508
2019-08-14	0.0136507936508
2019-08-15	0.0136507936508
2019-08-16	0.00793650793651
2019-08-17	0.00793650793651
2019-08-18	0.0
2019-08-19	0.0
2019-08-20	0.0
2019-08-21	0.0
2019-08-22	0.0
2019-08-23	0.0
2019-08-24	0.0
2019-08-25	0.0
2019-08-26	0.0
2019-08-27	0.0
2019-08-28	0.0
2019-08-29	0.0
2019-08-30	0.0
2019-08-31	0.0
2019-09-01	0.0
2019-09-02	0.0
2019-09-03	0.0
2019-09-04	0.0
2019-09-05	0.0
2019-09-06	0.0
2019-09-07	0.0
2019-09-08	0.0
2019-09-09	0.0
2019-09-10	0.0
2019-09-11	0.0
2019-09-12	0.0
2019-09-13	0.0
2019-09-14	0.0
2019-09-15	0.0
2019-09-16	0.0
2019-09-17	0.0
2019-09-18	0.0
2019-09-19	0.0
2019-09-20	0.0
2019-09-21	0.0
2019-09-22	0.0
2019-09-23	0.0
2019-09-24	0.0
2019-09-25	0.00285714285714
2019-09-26	0.00285714285714
2019-09-27	0.00285714285714
2019-09-28	0.00285714285714
2019-09-29	0.00285714285714
2019-09-30	0.00285714285714
2019-10-01	0.00285714285714
2019-10-02	0.0
2019-10-03	0.0
